Full-time/part-time status,State/territory,School sector,Sex,School level,Indigenous status,Students
Full-time equivalent,Western Australia,Catholic,Male,Secondary,Indigenous,413
Full-time equivalent,Western Australia,Catholic,Male,Secondary,Non-Indigenous,13239.2
Full-time equivalent,Western Australia,Government,Female,Primary,Indigenous,7581
Full-time equivalent,Western Australia,Government,Female,Primary,Non-Indigenous,79108
Full-time equivalent,Western Australia,Government,Female,Secondary,Indigenous,2805.7
Full-time equivalent,Western Australia,Government,Female,Secondary,Non-Indigenous,35063.6
Full-time equivalent,Western Australia,Government,Male,Primary,Indigenous,7784
Full-time equivalent,Western Australia,Government,Male,Primary,Non-Indigenous,85475
Full-time equivalent,Western Australia,Government,Male,Secondary,Indigenous,3073.6
Full-time equivalent,Western Australia,Government,Male,Secondary,Non-Indigenous,38291.5
Full-time equivalent,Western Australia,Independent,Female,Primary,Indigenous,332
Full-time equivalent,Western Australia,Independent,Female,Primary,Non-Indigenous,16835
Full-time equivalent,Western Australia,Independent,Female,Secondary,Indigenous,374
Full-time equivalent,Western Australia,Independent,Female,Secondary,Non-Indigenous,14329.1
Full-time equivalent,Western Australia,Independent,Male,Primary,Indigenous,334
Full-time equivalent,Western Australia,Independent,Male,Primary,Non-Indigenous,16991.7
Full-time equivalent,Western Australia,Independent,Male,Secondary,Indigenous,432
Full-time equivalent,Western Australia,Independent,Male,Secondary,Non-Indigenous,14262.6
Full-time students,Australian Capital Territory,Catholic,Female,Primary,Indigenous,72
Full-time students,Australian Capital Territory,Catholic,Female,Primary,Non-Indigenous,4442
Full-time students,Australian Capital Territory,Catholic,Female,Secondary,Indigenous,81
Full-time students,Australian Capital Territory,Catholic,Female,Secondary,Non-Indigenous,4180
Full-time students,Australian Capital Territory,Catholic,Male,Primary,Indigenous,94
Full-time students,Australian Capital Territory,Catholic,Male,Primary,Non-Indigenous,4698
Full-time students,Australian Capital Territory,Catholic,Male,Secondary,Indigenous,68
Full-time students,Australian Capital Territory,Catholic,Male,Secondary,Non-Indigenous,4357
Full-time students,Australian Capital Territory,Government,Female,Primary,Indigenous,354
Full-time students,Australian Capital Territory,Government,Female,Primary,Non-Indigenous,9959
Full-time students,Australian Capital Territory,Government,Female,Secondary,Indigenous,269
Full-time students,Australian Capital Territory,Government,Female,Secondary,Non-Indigenous,7619
Full-time students,Australian Capital Territory,Government,Male,Primary,Indigenous,418
Full-time students,Australian Capital Territory,Government,Male,Primary,Non-Indigenous,10636
Full-time students,Australian Capital Territory,Government,Male,Secondary,Indigenous,250
Full-time students,Australian Capital Territory,Government,Male,Secondary,Non-Indigenous,7700
Full-time students,Australian Capital Territory,Independent,Female,Primary,Indigenous,19
Full-time students,Australian Capital Territory,Independent,Female,Primary,Non-Indigenous,2136
Full-time students,Australian Capital Territory,Independent,Female,Secondary,Indigenous,25
Full-time students,Australian Capital Territory,Independent,Female,Secondary,Non-Indigenous,2398
Full-time students,Australian Capital Territory,Independent,Male,Primary,Indigenous,16
Full-time students,Australian Capital Territory,Independent,Male,Primary,Non-Indigenous,2194
Full-time students,Australian Capital Territory,Independent,Male,Secondary,Indigenous,15
Full-time students,Australian Capital Territory,Independent,Male,Secondary,Non-Indigenous,2442
Full-time students,New South Wales,Catholic,Female,Primary,Indigenous,1979
Full-time students,New South Wales,Catholic,Female,Primary,Non-Indigenous,62124
Full-time students,New South Wales,Catholic,Female,Secondary,Indigenous,1492
Full-time students,New South Wales,Catholic,Female,Secondary,Non-Indigenous,60221
Full-time students,New South Wales,Catholic,Male,Primary,Indigenous,1944
Full-time students,New South Wales,Catholic,Male,Primary,Non-Indigenous,63487
Full-time students,New South Wales,Catholic,Male,Secondary,Indigenous,1464
Full-time students,New South Wales,Catholic,Male,Secondary,Non-Indigenous,61230
Full-time students,New South Wales,Government,Female,Primary,Indigenous,15147
Full-time students,New South Wales,Government,Female,Primary,Non-Indigenous,206783
Full-time students,New South Wales,Government,Female,Secondary,Indigenous,9928
Full-time students,New South Wales,Government,Female,Secondary,Non-Indigenous,139203
Full-time students,New South Wales,Government,Male,Primary,Indigenous,15966
Full-time students,New South Wales,Government,Male,Primary,Non-Indigenous,220234
Full-time students,New South Wales,Government,Male,Secondary,Indigenous,10413
Full-time students,New South Wales,Government,Male,Secondary,Non-Indigenous,144570
Full-time students,New South Wales,Independent,Female,Primary,Indigenous,520
Full-time students,New South Wales,Independent,Female,Primary,Non-Indigenous,33833
Full-time students,New South Wales,Independent,Female,Secondary,Indigenous,746
Full-time students,New South Wales,Independent,Female,Secondary,Non-Indigenous,38301
Full-time students,New South Wales,Independent,Male,Primary,Indigenous,558
Full-time students,New South Wales,Independent,Male,Primary,Non-Indigenous,36221
Full-time students,New South Wales,Independent,Male,Secondary,Indigenous,627
Full-time students,New South Wales,Independent,Male,Secondary,Non-Indigenous,39750
Full-time students,Northern Territory,Catholic,Female,Primary,Indigenous,536
Full-time students,Northern Territory,Catholic,Female,Primary,Non-Indigenous,852
Full-time students,Northern Territory,Catholic,Female,Secondary,Indigenous,426
Full-time students,Northern Territory,Catholic,Female,Secondary,Non-Indigenous,679
Full-time students,Northern Territory,Catholic,Male,Primary,Indigenous,567
Full-time students,Northern Territory,Catholic,Male,Primary,Non-Indigenous,903
Full-time students,Northern Territory,Catholic,Male,Secondary,Indigenous,380
Full-time students,Northern Territory,Catholic,Male,Secondary,Non-Indigenous,710
Full-time students,Northern Territory,Government,Female,Primary,Indigenous,4338
Full-time students,Northern Territory,Government,Female,Primary,Non-Indigenous,4926
Full-time students,Northern Territory,Government,Female,Secondary,Indigenous,2097
Full-time students,Northern Territory,Government,Female,Secondary,Non-Indigenous,2952
Full-time students,Northern Territory,Government,Male,Primary,Indigenous,4525
Full-time students,Northern Territory,Government,Male,Primary,Non-Indigenous,5129
Full-time students,Northern Territory,Government,Male,Secondary,Indigenous,2303
Full-time students,Northern Territory,Government,Male,Secondary,Non-Indigenous,3125
Full-time students,Northern Territory,Independent,Female,Primary,Indigenous,152
Full-time students,Northern Territory,Independent,Female,Primary,Non-Indigenous,1189
Full-time students,Northern Territory,Independent,Female,Secondary,Indigenous,451
Full-time students,Northern Territory,Independent,Female,Secondary,Non-Indigenous,1327
Full-time students,Northern Territory,Independent,Male,Primary,Indigenous,178
Full-time students,Northern Territory,Independent,Male,Primary,Non-Indigenous,1152
Full-time students,Northern Territory,Independent,Male,Secondary,Indigenous,493
Full-time students,Northern Territory,Independent,Male,Secondary,Non-Indigenous,1257
Full-time students,Queensland,Catholic,Female,Primary,Indigenous,1442
Full-time students,Queensland,Catholic,Female,Primary,Non-Indigenous,40057
Full-time students,Queensland,Catholic,Female,Secondary,Indigenous,1337
Full-time students,Queensland,Catholic,Female,Secondary,Non-Indigenous,27408
Full-time students,Queensland,Catholic,Male,Primary,Indigenous,1435
Full-time students,Queensland,Catholic,Male,Primary,Non-Indigenous,41508
Full-time students,Queensland,Catholic,Male,Secondary,Indigenous,1378
Full-time students,Queensland,Catholic,Male,Secondary,Non-Indigenous,28348
Full-time students,Queensland,Government,Female,Primary,Indigenous,15851
Full-time students,Queensland,Government,Female,Primary,Non-Indigenous,146335
Full-time students,Queensland,Government,Female,Secondary,Indigenous,7402
Full-time students,Queensland,Government,Female,Secondary,Non-Indigenous,79394
Full-time students,Queensland,Government,Male,Primary,Indigenous,16854
Full-time students,Queensland,Government,Male,Primary,Non-Indigenous,159031
Full-time students,Queensland,Government,Male,Secondary,Indigenous,7387
Full-time students,Queensland,Government,Male,Secondary,Non-Indigenous,83247
Full-time students,Queensland,Independent,Female,Primary,Indigenous,856
Full-time students,Queensland,Independent,Female,Primary,Non-Indigenous,28586
Full-time students,Queensland,Independent,Female,Secondary,Indigenous,1020
Full-time students,Queensland,Independent,Female,Secondary,Non-Indigenous,26908
Full-time students,Queensland,Independent,Male,Primary,Indigenous,790
Full-time students,Queensland,Independent,Male,Primary,Non-Indigenous,29318
Full-time students,Queensland,Independent,Male,Secondary,Indigenous,849
Full-time students,Queensland,Independent,Male,Secondary,Non-Indigenous,26568
Full-time students,South Australia,Catholic,Female,Primary,Indigenous,178
Full-time students,South Australia,Catholic,Female,Primary,Non-Indigenous,13627
Full-time students,South Australia,Catholic,Female,Secondary,Indigenous,128
Full-time students,South Australia,Catholic,Female,Secondary,Non-Indigenous,10245
Full-time students,South Australia,Catholic,Male,Primary,Indigenous,198
Full-time students,South Australia,Catholic,Male,Primary,Non-Indigenous,14167
Full-time students,South Australia,Catholic,Male,Secondary,Indigenous,136
Full-time students,South Australia,Catholic,Male,Secondary,Non-Indigenous,9763
Full-time students,South Australia,Government,Female,Primary,Indigenous,2962
Full-time students,South Australia,Government,Female,Primary,Non-Indigenous,47679
Full-time students,South Australia,Government,Female,Secondary,Indigenous,1768
Full-time students,South Australia,Government,Female,Secondary,Non-Indigenous,27510
Full-time students,South Australia,Government,Male,Primary,Indigenous,3332
Full-time students,South Australia,Government,Male,Primary,Non-Indigenous,51209
Full-time students,South Australia,Government,Male,Secondary,Indigenous,1654
Full-time students,South Australia,Government,Male,Secondary,Non-Indigenous,29030
Full-time students,South Australia,Independent,Female,Primary,Indigenous,190
Full-time students,South Australia,Independent,Female,Primary,Non-Indigenous,12986
Full-time students,South Australia,Independent,Female,Secondary,Indigenous,143
Full-time students,South Australia,Independent,Female,Secondary,Non-Indigenous,9928
Full-time students,South Australia,Independent,Male,Primary,Indigenous,160
Full-time students,South Australia,Independent,Male,Primary,Non-Indigenous,12801
Full-time students,South Australia,Independent,Male,Secondary,Indigenous,125
Full-time students,South Australia,Independent,Male,Secondary,Non-Indigenous,9964
Full-time students,Tasmania,Catholic,Female,Primary,Indigenous,240
Full-time students,Tasmania,Catholic,Female,Primary,Non-Indigenous,3648
Full-time students,Tasmania,Catholic,Female,Secondary,Indigenous,154
Full-time students,Tasmania,Catholic,Female,Secondary,Non-Indigenous,3503
Full-time students,Tasmania,Catholic,Male,Primary,Indigenous,253
Full-time students,Tasmania,Catholic,Male,Primary,Non-Indigenous,3534
Full-time students,Tasmania,Catholic,Male,Secondary,Indigenous,171
Full-time students,Tasmania,Catholic,Male,Secondary,Non-Indigenous,3322
Full-time students,Tasmania,Government,Female,Primary,Indigenous,1454
Full-time students,Tasmania,Government,Female,Primary,Non-Indigenous,14117
Full-time students,Tasmania,Government,Female,Secondary,Indigenous,1054
Full-time students,Tasmania,Government,Female,Secondary,Non-Indigenous,10403
Full-time students,Tasmania,Government,Male,Primary,Indigenous,1520
Full-time students,Tasmania,Government,Male,Primary,Non-Indigenous,15254
Full-time students,Tasmania,Government,Male,Secondary,Indigenous,1089
Full-time students,Tasmania,Government,Male,Secondary,Non-Indigenous,10973
Full-time students,Tasmania,Independent,Female,Primary,Indigenous,97
Full-time students,Tasmania,Independent,Female,Primary,Non-Indigenous,1991
Full-time students,Tasmania,Independent,Female,Secondary,Indigenous,72
Full-time students,Tasmania,Independent,Female,Secondary,Non-Indigenous,2398
Full-time students,Tasmania,Independent,Male,Primary,Indigenous,79
Full-time students,Tasmania,Independent,Male,Primary,Non-Indigenous,2039
Full-time students,Tasmania,Independent,Male,Secondary,Indigenous,69
Full-time students,Tasmania,Independent,Male,Secondary,Non-Indigenous,2464
Full-time students,Victoria,Catholic,Female,Primary,Indigenous,378
Full-time students,Victoria,Catholic,Female,Primary,Non-Indigenous,54112
Full-time students,Victoria,Catholic,Female,Secondary,Indigenous,309
Full-time students,Victoria,Catholic,Female,Secondary,Non-Indigenous,47884
Full-time students,Victoria,Catholic,Male,Primary,Indigenous,330
Full-time students,Victoria,Catholic,Male,Primary,Non-Indigenous,55386
Full-time students,Victoria,Catholic,Male,Secondary,Indigenous,313
Full-time students,Victoria,Catholic,Male,Secondary,Non-Indigenous,46038
Full-time students,Victoria,Government,Female,Primary,Indigenous,3338
Full-time students,Victoria,Government,Female,Primary,Non-Indigenous,159872
Full-time students,Victoria,Government,Female,Secondary,Indigenous,2194
Full-time students,Victoria,Government,Female,Secondary,Non-Indigenous,105307
Full-time students,Victoria,Government,Male,Primary,Indigenous,3463
Full-time students,Victoria,Government,Male,Primary,Non-Indigenous,172645
Full-time students,Victoria,Government,Male,Secondary,Indigenous,2096
Full-time students,Victoria,Government,Male,Secondary,Non-Indigenous,114634
Full-time students,Victoria,Independent,Female,Primary,Indigenous,83
Full-time students,Victoria,Independent,Female,Primary,Non-Indigenous,26747
Full-time students,Victoria,Independent,Female,Secondary,Indigenous,253
Full-time students,Victoria,Independent,Female,Secondary,Non-Indigenous,38262
Full-time students,Victoria,Independent,Male,Primary,Indigenous,82
Full-time students,Victoria,Independent,Male,Primary,Non-Indigenous,26203
Full-time students,Victoria,Independent,Male,Secondary,Indigenous,151
Full-time students,Victoria,Independent,Male,Secondary,Non-Indigenous,36955
Full-time students,Western Australia,Catholic,Female,Primary,Indigenous,850
Full-time students,Western Australia,Catholic,Female,Primary,Non-Indigenous,20032
Full-time students,Western Australia,Catholic,Female,Secondary,Indigenous,478
Full-time students,Western Australia,Catholic,Female,Secondary,Non-Indigenous,13372
Full-time students,Western Australia,Catholic,Male,Primary,Indigenous,754
Full-time students,Western Australia,Catholic,Male,Primary,Non-Indigenous,20213
Full-time students,Western Australia,Catholic,Male,Secondary,Indigenous,413
Full-time students,Western Australia,Catholic,Male,Secondary,Non-Indigenous,13238
Full-time students,Western Australia,Government,Female,Primary,Indigenous,7581
Full-time students,Western Australia,Government,Female,Primary,Non-Indigenous,79108
Full-time students,Western Australia,Government,Female,Secondary,Indigenous,2794
Full-time students,Western Australia,Government,Female,Secondary,Non-Indigenous,34800
Full-time students,Western Australia,Government,Male,Primary,Indigenous,7784
Full-time students,Western Australia,Government,Male,Primary,Non-Indigenous,85475
Full-time students,Western Australia,Government,Male,Secondary,Indigenous,3069
Full-time students,Western Australia,Government,Male,Secondary,Non-Indigenous,38016
Full-time students,Western Australia,Independent,Female,Primary,Indigenous,330
Full-time students,Western Australia,Independent,Female,Primary,Non-Indigenous,16821
Full-time students,Western Australia,Independent,Female,Secondary,Indigenous,374
Full-time students,Western Australia,Independent,Female,Secondary,Non-Indigenous,14323
Full-time students,Western Australia,Independent,Male,Primary,Indigenous,334
Full-time students,Western Australia,Independent,Male,Primary,Non-Indigenous,16958
Full-time students,Western Australia,Independent,Male,Secondary,Indigenous,432
Full-time students,Western Australia,Independent,Male,Secondary,Non-Indigenous,14261
Part-time students,Australian Capital Territory,Catholic,Female,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Catholic,Female,Primary,Non-Indigenous,4
Part-time students,Australian Capital Territory,Catholic,Female,Secondary,Indigenous,0
