Full-time/part-time status,State/territory,School sector,Sex,School level,Indigenous status,Students
Full-time equivalent,New South Wales,Catholic,Male,Secondary,Non-Indigenous,60626.2
Full-time equivalent,New South Wales,Government,Female,Primary,Indigenous,18484
Full-time equivalent,New South Wales,Government,Female,Primary,Non-Indigenous,220133
Full-time equivalent,New South Wales,Government,Female,Secondary,Indigenous,11643.3
Full-time equivalent,New South Wales,Government,Female,Secondary,Non-Indigenous,137560.8
Full-time equivalent,New South Wales,Government,Male,Primary,Indigenous,19540
Full-time equivalent,New South Wales,Government,Male,Primary,Non-Indigenous,234981
Full-time equivalent,New South Wales,Government,Male,Secondary,Indigenous,12265.2
Full-time equivalent,New South Wales,Government,Male,Secondary,Non-Indigenous,143414.9
Full-time equivalent,New South Wales,Independent,Female,Primary,Indigenous,770
Full-time equivalent,New South Wales,Independent,Female,Primary,Non-Indigenous,37574.4
Full-time equivalent,New South Wales,Independent,Female,Secondary,Indigenous,969.4
Full-time equivalent,New South Wales,Independent,Female,Secondary,Non-Indigenous,42215
Full-time equivalent,New South Wales,Independent,Male,Primary,Indigenous,755.2
Full-time equivalent,New South Wales,Independent,Male,Primary,Non-Indigenous,39279
Full-time equivalent,New South Wales,Independent,Male,Secondary,Indigenous,820.4
Full-time equivalent,New South Wales,Independent,Male,Secondary,Non-Indigenous,43373.5
Full-time equivalent,Northern Territory,Catholic,Female,Primary,Indigenous,460
Full-time equivalent,Northern Territory,Catholic,Female,Primary,Non-Indigenous,745
Full-time equivalent,Northern Territory,Catholic,Female,Secondary,Indigenous,399
Full-time equivalent,Northern Territory,Catholic,Female,Secondary,Non-Indigenous,750.9
Full-time equivalent,Northern Territory,Catholic,Male,Primary,Indigenous,463
Full-time equivalent,Northern Territory,Catholic,Male,Primary,Non-Indigenous,745
Full-time equivalent,Northern Territory,Catholic,Male,Secondary,Indigenous,399
Full-time equivalent,Northern Territory,Catholic,Male,Secondary,Non-Indigenous,832
Full-time equivalent,Northern Territory,Government,Female,Primary,Indigenous,4158.3
Full-time equivalent,Northern Territory,Government,Female,Primary,Non-Indigenous,5231.2
Full-time equivalent,Northern Territory,Government,Female,Secondary,Indigenous,2094.9
Full-time equivalent,Northern Territory,Government,Female,Secondary,Non-Indigenous,3037.8
Full-time equivalent,Northern Territory,Government,Male,Primary,Indigenous,4336.7
Full-time equivalent,Northern Territory,Government,Male,Primary,Non-Indigenous,5516.6
Full-time equivalent,Northern Territory,Government,Male,Secondary,Indigenous,2173.1
Full-time equivalent,Northern Territory,Government,Male,Secondary,Non-Indigenous,3071.9
Full-time equivalent,Northern Territory,Independent,Female,Primary,Indigenous,192
Full-time equivalent,Northern Territory,Independent,Female,Primary,Non-Indigenous,1292
Full-time equivalent,Northern Territory,Independent,Female,Secondary,Indigenous,447
Full-time equivalent,Northern Territory,Independent,Female,Secondary,Non-Indigenous,1140.3
Full-time equivalent,Northern Territory,Independent,Male,Primary,Indigenous,222
Full-time equivalent,Northern Territory,Independent,Male,Primary,Non-Indigenous,1268
Full-time equivalent,Northern Territory,Independent,Male,Secondary,Indigenous,441
Full-time equivalent,Northern Territory,Independent,Male,Secondary,Non-Indigenous,1125
Full-time equivalent,Queensland,Catholic,Female,Primary,Indigenous,1669
Full-time equivalent,Queensland,Catholic,Female,Primary,Non-Indigenous,37430.6
Full-time equivalent,Queensland,Catholic,Female,Secondary,Indigenous,1671.8
Full-time equivalent,Queensland,Catholic,Female,Secondary,Non-Indigenous,31394.8
Full-time equivalent,Queensland,Catholic,Male,Primary,Indigenous,1606
Full-time equivalent,Queensland,Catholic,Male,Primary,Non-Indigenous,38415.4
Full-time equivalent,Queensland,Catholic,Male,Secondary,Indigenous,1745.3
Full-time equivalent,Queensland,Catholic,Male,Secondary,Non-Indigenous,33192.2
Full-time equivalent,Queensland,Government,Female,Primary,Indigenous,17413.4
Full-time equivalent,Queensland,Government,Female,Primary,Non-Indigenous,146242.3
Full-time equivalent,Queensland,Government,Female,Secondary,Indigenous,9930.4
Full-time equivalent,Queensland,Government,Female,Secondary,Non-Indigenous,94049.3
Full-time equivalent,Queensland,Government,Male,Primary,Indigenous,18408.4
Full-time equivalent,Queensland,Government,Male,Primary,Non-Indigenous,156278.5
Full-time equivalent,Queensland,Government,Male,Secondary,Indigenous,10130.4
Full-time equivalent,Queensland,Government,Male,Secondary,Non-Indigenous,99145.5
Full-time equivalent,Queensland,Independent,Female,Primary,Indigenous,890
Full-time equivalent,Queensland,Independent,Female,Primary,Non-Indigenous,26440
Full-time equivalent,Queensland,Independent,Female,Secondary,Indigenous,1234
Full-time equivalent,Queensland,Independent,Female,Secondary,Non-Indigenous,31571.1
Full-time equivalent,Queensland,Independent,Male,Primary,Indigenous,896.8
Full-time equivalent,Queensland,Independent,Male,Primary,Non-Indigenous,26833.7
Full-time equivalent,Queensland,Independent,Male,Secondary,Indigenous,1098.6
Full-time equivalent,Queensland,Independent,Male,Secondary,Non-Indigenous,31781.6
Full-time equivalent,South Australia,Catholic,Female,Primary,Indigenous,237
Full-time equivalent,South Australia,Catholic,Female,Primary,Non-Indigenous,13140.3
Full-time equivalent,South Australia,Catholic,Female,Secondary,Indigenous,120
Full-time equivalent,South Australia,Catholic,Female,Secondary,Non-Indigenous,9090
Full-time equivalent,South Australia,Catholic,Male,Primary,Indigenous,220.4
Full-time equivalent,South Australia,Catholic,Male,Primary,Non-Indigenous,13579.7
Full-time equivalent,South Australia,Catholic,Male,Secondary,Indigenous,143
Full-time equivalent,South Australia,Catholic,Male,Secondary,Non-Indigenous,8916.9
Full-time equivalent,South Australia,Government,Female,Primary,Indigenous,3494
Full-time equivalent,South Australia,Government,Female,Primary,Non-Indigenous,51143.3
Full-time equivalent,South Australia,Government,Female,Secondary,Indigenous,1919.4
Full-time equivalent,South Australia,Government,Female,Secondary,Non-Indigenous,28019.2
Full-time equivalent,South Australia,Government,Male,Primary,Indigenous,3871
Full-time equivalent,South Australia,Government,Male,Primary,Non-Indigenous,54710.4
Full-time equivalent,South Australia,Government,Male,Secondary,Indigenous,1913.6
Full-time equivalent,South Australia,Government,Male,Secondary,Non-Indigenous,29072.6
Full-time equivalent,South Australia,Independent,Female,Primary,Indigenous,280
Full-time equivalent,South Australia,Independent,Female,Primary,Non-Indigenous,13623.5
Full-time equivalent,South Australia,Independent,Female,Secondary,Indigenous,175
Full-time equivalent,South Australia,Independent,Female,Secondary,Non-Indigenous,10304.6
Full-time equivalent,South Australia,Independent,Male,Primary,Indigenous,236.3
Full-time equivalent,South Australia,Independent,Male,Primary,Non-Indigenous,13809
Full-time equivalent,South Australia,Independent,Male,Secondary,Indigenous,137
Full-time equivalent,South Australia,Independent,Male,Secondary,Non-Indigenous,10262
Full-time equivalent,Tasmania,Catholic,Female,Primary,Indigenous,275
Full-time equivalent,Tasmania,Catholic,Female,Primary,Non-Indigenous,3589
Full-time equivalent,Tasmania,Catholic,Female,Secondary,Indigenous,194
Full-time equivalent,Tasmania,Catholic,Female,Secondary,Non-Indigenous,3469.6
Full-time equivalent,Tasmania,Catholic,Male,Primary,Indigenous,294
Full-time equivalent,Tasmania,Catholic,Male,Primary,Non-Indigenous,3560.2
Full-time equivalent,Tasmania,Catholic,Male,Secondary,Indigenous,212
Full-time equivalent,Tasmania,Catholic,Male,Secondary,Non-Indigenous,3281
Full-time equivalent,Tasmania,Government,Female,Primary,Indigenous,1741
Full-time equivalent,Tasmania,Government,Female,Primary,Non-Indigenous,14626.3
Full-time equivalent,Tasmania,Government,Female,Secondary,Indigenous,1185.7
Full-time equivalent,Tasmania,Government,Female,Secondary,Non-Indigenous,10130.8
Full-time equivalent,Tasmania,Government,Male,Primary,Indigenous,1778
Full-time equivalent,Tasmania,Government,Male,Primary,Non-Indigenous,15479.3
Full-time equivalent,Tasmania,Government,Male,Secondary,Indigenous,1218
Full-time equivalent,Tasmania,Government,Male,Secondary,Non-Indigenous,10630.6
Full-time equivalent,Tasmania,Independent,Female,Primary,Indigenous,108
Full-time equivalent,Tasmania,Independent,Female,Primary,Non-Indigenous,1972.2
Full-time equivalent,Tasmania,Independent,Female,Secondary,Indigenous,83
Full-time equivalent,Tasmania,Independent,Female,Secondary,Non-Indigenous,2398.3
Full-time equivalent,Tasmania,Independent,Male,Primary,Indigenous,106
Full-time equivalent,Tasmania,Independent,Male,Primary,Non-Indigenous,2144
Full-time equivalent,Tasmania,Independent,Male,Secondary,Indigenous,73
Full-time equivalent,Tasmania,Independent,Male,Secondary,Non-Indigenous,2497
Full-time equivalent,Victoria,Catholic,Female,Primary,Indigenous,521
Full-time equivalent,Victoria,Catholic,Female,Primary,Non-Indigenous,54995.4
Full-time equivalent,Victoria,Catholic,Female,Secondary,Indigenous,392
Full-time equivalent,Victoria,Catholic,Female,Secondary,Non-Indigenous,48432.4
Full-time equivalent,Victoria,Catholic,Male,Primary,Indigenous,464.2
Full-time equivalent,Victoria,Catholic,Male,Primary,Non-Indigenous,56624.6
Full-time equivalent,Victoria,Catholic,Male,Secondary,Indigenous,394
Full-time equivalent,Victoria,Catholic,Male,Secondary,Non-Indigenous,46893.4
Full-time equivalent,Victoria,Government,Female,Primary,Indigenous,4087.3
Full-time equivalent,Victoria,Government,Female,Primary,Non-Indigenous,178736.6
Full-time equivalent,Victoria,Government,Female,Secondary,Indigenous,2591.6
Full-time equivalent,Victoria,Government,Female,Secondary,Non-Indigenous,112503.8
Full-time equivalent,Victoria,Government,Male,Primary,Indigenous,4305.1
Full-time equivalent,Victoria,Government,Male,Primary,Non-Indigenous,193744.1
Full-time equivalent,Victoria,Government,Male,Secondary,Indigenous,2567.9
Full-time equivalent,Victoria,Government,Male,Secondary,Non-Indigenous,120997.5
Full-time equivalent,Victoria,Independent,Female,Primary,Indigenous,105
Full-time equivalent,Victoria,Independent,Female,Primary,Non-Indigenous,30659.9
Full-time equivalent,Victoria,Independent,Female,Secondary,Indigenous,379.6
Full-time equivalent,Victoria,Independent,Female,Secondary,Non-Indigenous,41910
Full-time equivalent,Victoria,Independent,Male,Primary,Indigenous,103
Full-time equivalent,Victoria,Independent,Male,Primary,Non-Indigenous,29315.8
Full-time equivalent,Victoria,Independent,Male,Secondary,Indigenous,253
Full-time equivalent,Victoria,Independent,Male,Secondary,Non-Indigenous,40626.7
Full-time equivalent,Western Australia,Catholic,Female,Primary,Indigenous,676
Full-time equivalent,Western Australia,Catholic,Female,Primary,Non-Indigenous,17688
Full-time equivalent,Western Australia,Catholic,Female,Secondary,Indigenous,695
Full-time equivalent,Western Australia,Catholic,Female,Secondary,Non-Indigenous,16732.7
Full-time equivalent,Western Australia,Catholic,Male,Primary,Indigenous,711
Full-time equivalent,Western Australia,Catholic,Male,Primary,Non-Indigenous,17823
Full-time equivalent,Western Australia,Catholic,Male,Secondary,Indigenous,574
Full-time equivalent,Western Australia,Catholic,Male,Secondary,Non-Indigenous,16949
Full-time equivalent,Western Australia,Government,Female,Primary,Indigenous,7275
Full-time equivalent,Western Australia,Government,Female,Primary,Non-Indigenous,77446
Full-time equivalent,Western Australia,Government,Female,Secondary,Indigenous,4021.2
Full-time equivalent,Western Australia,Government,Female,Secondary,Non-Indigenous,46789
Full-time equivalent,Western Australia,Government,Male,Primary,Indigenous,7598
Full-time equivalent,Western Australia,Government,Male,Primary,Non-Indigenous,83256
Full-time equivalent,Western Australia,Government,Male,Secondary,Indigenous,4123.8
Full-time equivalent,Western Australia,Government,Male,Secondary,Non-Indigenous,50115.7
Full-time equivalent,Western Australia,Independent,Female,Primary,Indigenous,286
Full-time equivalent,Western Australia,Independent,Female,Primary,Non-Indigenous,13836.2
Full-time equivalent,Western Australia,Independent,Female,Secondary,Indigenous,545.2
Full-time equivalent,Western Australia,Independent,Female,Secondary,Non-Indigenous,18160.7
Full-time equivalent,Western Australia,Independent,Male,Primary,Indigenous,279.2
Full-time equivalent,Western Australia,Independent,Male,Primary,Non-Indigenous,13736.1
Full-time equivalent,Western Australia,Independent,Male,Secondary,Indigenous,577
Full-time equivalent,Western Australia,Independent,Male,Secondary,Non-Indigenous,17965.2
Full-time students,Australian Capital Territory,Catholic,Female,Primary,Indigenous,98
Full-time students,Australian Capital Territory,Catholic,Female,Primary,Non-Indigenous,4317
Full-time students,Australian Capital Territory,Catholic,Female,Secondary,Indigenous,89
Full-time students,Australian Capital Territory,Catholic,Female,Secondary,Non-Indigenous,3974
Full-time students,Australian Capital Territory,Catholic,Male,Primary,Indigenous,127
Full-time students,Australian Capital Territory,Catholic,Male,Primary,Non-Indigenous,4753
Full-time students,Australian Capital Territory,Catholic,Male,Secondary,Indigenous,83
Full-time students,Australian Capital Territory,Catholic,Male,Secondary,Non-Indigenous,4349
Full-time students,Australian Capital Territory,Government,Female,Primary,Indigenous,429
Full-time students,Australian Capital Territory,Government,Female,Primary,Non-Indigenous,12051
Full-time students,Australian Capital Territory,Government,Female,Secondary,Indigenous,347
Full-time students,Australian Capital Territory,Government,Female,Secondary,Non-Indigenous,8059
Full-time students,Australian Capital Territory,Government,Male,Primary,Indigenous,559
Full-time students,Australian Capital Territory,Government,Male,Primary,Non-Indigenous,12796
Full-time students,Australian Capital Territory,Government,Male,Secondary,Indigenous,314
Full-time students,Australian Capital Territory,Government,Male,Secondary,Non-Indigenous,8513
Full-time students,Australian Capital Territory,Independent,Female,Primary,Indigenous,28
Full-time students,Australian Capital Territory,Independent,Female,Primary,Non-Indigenous,2487
Full-time students,Australian Capital Territory,Independent,Female,Secondary,Indigenous,31
Full-time students,Australian Capital Territory,Independent,Female,Secondary,Non-Indigenous,2596
Full-time students,Australian Capital Territory,Independent,Male,Primary,Indigenous,22
Full-time students,Australian Capital Territory,Independent,Male,Primary,Non-Indigenous,2377
Full-time students,Australian Capital Territory,Independent,Male,Secondary,Indigenous,24
Full-time students,Australian Capital Territory,Independent,Male,Secondary,Non-Indigenous,2368
Full-time students,New South Wales,Catholic,Female,Primary,Indigenous,2301
Full-time students,New South Wales,Catholic,Female,Primary,Non-Indigenous,62292
Full-time students,New South Wales,Catholic,Female,Secondary,Indigenous,1799
Full-time students,New South Wales,Catholic,Female,Secondary,Non-Indigenous,60476
Full-time students,New South Wales,Catholic,Male,Primary,Indigenous,2173
Full-time students,New South Wales,Catholic,Male,Primary,Non-Indigenous,63370
Full-time students,New South Wales,Catholic,Male,Secondary,Indigenous,1848
Full-time students,New South Wales,Catholic,Male,Secondary,Non-Indigenous,60615
Full-time students,New South Wales,Government,Female,Primary,Indigenous,18484
Full-time students,New South Wales,Government,Female,Primary,Non-Indigenous,220133
Full-time students,New South Wales,Government,Female,Secondary,Indigenous,11576
Full-time students,New South Wales,Government,Female,Secondary,Non-Indigenous,136889
Full-time students,New South Wales,Government,Male,Primary,Indigenous,19540
Full-time students,New South Wales,Government,Male,Primary,Non-Indigenous,234981
Full-time students,New South Wales,Government,Male,Secondary,Indigenous,12222
Full-time students,New South Wales,Government,Male,Secondary,Non-Indigenous,142944
Full-time students,New South Wales,Independent,Female,Primary,Indigenous,770
Full-time students,New South Wales,Independent,Female,Primary,Non-Indigenous,37565
Full-time students,New South Wales,Independent,Female,Secondary,Indigenous,922
Full-time students,New South Wales,Independent,Female,Secondary,Non-Indigenous,42156
Full-time students,New South Wales,Independent,Male,Primary,Indigenous,753
Full-time students,New South Wales,Independent,Male,Primary,Non-Indigenous,39272
Full-time students,New South Wales,Independent,Male,Secondary,Indigenous,790
Full-time students,New South Wales,Independent,Male,Secondary,Non-Indigenous,43341
Full-time students,Northern Territory,Catholic,Female,Primary,Indigenous,460
Full-time students,Northern Territory,Catholic,Female,Primary,Non-Indigenous,745
Full-time students,Northern Territory,Catholic,Female,Secondary,Indigenous,399
Full-time students,Northern Territory,Catholic,Female,Secondary,Non-Indigenous,749
Full-time students,Northern Territory,Catholic,Male,Primary,Indigenous,463
Full-time students,Northern Territory,Catholic,Male,Primary,Non-Indigenous,745
Full-time students,Northern Territory,Catholic,Male,Secondary,Indigenous,399
Full-time students,Northern Territory,Catholic,Male,Secondary,Non-Indigenous,832
Full-time students,Northern Territory,Government,Female,Primary,Indigenous,4150
Full-time students,Northern Territory,Government,Female,Primary,Non-Indigenous,5224
Full-time students,Northern Territory,Government,Female,Secondary,Indigenous,2080
Full-time students,Northern Territory,Government,Female,Secondary,Non-Indigenous,3027
Full-time students,Northern Territory,Government,Male,Primary,Indigenous,4328
Full-time students,Northern Territory,Government,Male,Primary,Non-Indigenous,5497
Full-time students,Northern Territory,Government,Male,Secondary,Indigenous,2160
Full-time students,Northern Territory,Government,Male,Secondary,Non-Indigenous,3062
Full-time students,Northern Territory,Independent,Female,Primary,Indigenous,192
Full-time students,Northern Territory,Independent,Female,Primary,Non-Indigenous,1292
Full-time students,Northern Territory,Independent,Female,Secondary,Indigenous,447
Full-time students,Northern Territory,Independent,Female,Secondary,Non-Indigenous,1138
Full-time students,Northern Territory,Independent,Male,Primary,Indigenous,222
Full-time students,Northern Territory,Independent,Male,Primary,Non-Indigenous,1268
Full-time students,Northern Territory,Independent,Male,Secondary,Indigenous,441
Full-time students,Northern Territory,Independent,Male,Secondary,Non-Indigenous,1125
Full-time students,Queensland,Catholic,Female,Primary,Indigenous,1669
Full-time students,Queensland,Catholic,Female,Primary,Non-Indigenous,37428
Full-time students,Queensland,Catholic,Female,Secondary,Indigenous,1669
Full-time students,Queensland,Catholic,Female,Secondary,Non-Indigenous,31390
Full-time students,Queensland,Catholic,Male,Primary,Indigenous,1606
Full-time students,Queensland,Catholic,Male,Primary,Non-Indigenous,38410
Full-time students,Queensland,Catholic,Male,Secondary,Indigenous,1741
Full-time students,Queensland,Catholic,Male,Secondary,Non-Indigenous,33182
Full-time students,Queensland,Government,Female,Primary,Indigenous,17411
Full-time students,Queensland,Government,Female,Primary,Non-Indigenous,146234
Full-time students,Queensland,Government,Female,Secondary,Indigenous,9897
Full-time students,Queensland,Government,Female,Secondary,Non-Indigenous,93781
Full-time students,Queensland,Government,Male,Primary,Indigenous,18404
Full-time students,Queensland,Government,Male,Primary,Non-Indigenous,156243
Full-time students,Queensland,Government,Male,Secondary,Indigenous,10050
Full-time students,Queensland,Government,Male,Secondary,Non-Indigenous,98809
Full-time students,Queensland,Independent,Female,Primary,Indigenous,890
Full-time students,Queensland,Independent,Female,Primary,Non-Indigenous,26433
Full-time students,Queensland,Independent,Female,Secondary,Indigenous,1234
Full-time students,Queensland,Independent,Female,Secondary,Non-Indigenous,31547
Full-time students,Queensland,Independent,Male,Primary,Indigenous,893
Full-time students,Queensland,Independent,Male,Primary,Non-Indigenous,26792
Full-time students,Queensland,Independent,Male,Secondary,Indigenous,1097
Full-time students,Queensland,Independent,Male,Secondary,Non-Indigenous,31753
Full-time students,South Australia,Catholic,Female,Primary,Indigenous,237
Full-time students,South Australia,Catholic,Female,Primary,Non-Indigenous,13136
Full-time students,South Australia,Catholic,Female,Secondary,Indigenous,120
Full-time students,South Australia,Catholic,Female,Secondary,Non-Indigenous,9069
Full-time students,South Australia,Catholic,Male,Primary,Indigenous,218
Full-time students,South Australia,Catholic,Male,Primary,Non-Indigenous,13568
Full-time students,South Australia,Catholic,Male,Secondary,Indigenous,143
Full-time students,South Australia,Catholic,Male,Secondary,Non-Indigenous,8876
Full-time students,South Australia,Government,Female,Primary,Indigenous,3494
Full-time students,South Australia,Government,Female,Primary,Non-Indigenous,51142
Full-time students,South Australia,Government,Female,Secondary,Indigenous,1912
Full-time students,South Australia,Government,Female,Secondary,Non-Indigenous,27654
Full-time students,South Australia,Government,Male,Primary,Indigenous,3871
Full-time students,South Australia,Government,Male,Primary,Non-Indigenous,54707
Full-time students,South Australia,Government,Male,Secondary,Indigenous,1907
Full-time students,South Australia,Government,Male,Secondary,Non-Indigenous,28780
Full-time students,South Australia,Independent,Female,Primary,Indigenous,280
Full-time students,South Australia,Independent,Female,Primary,Non-Indigenous,13621
Full-time students,South Australia,Independent,Female,Secondary,Indigenous,175
Full-time students,South Australia,Independent,Female,Secondary,Non-Indigenous,10278
Full-time students,South Australia,Independent,Male,Primary,Indigenous,235
Full-time students,South Australia,Independent,Male,Primary,Non-Indigenous,13806
Full-time students,South Australia,Independent,Male,Secondary,Indigenous,137
Full-time students,South Australia,Independent,Male,Secondary,Non-Indigenous,10231
Full-time students,Tasmania,Catholic,Female,Primary,Indigenous,275
Full-time students,Tasmania,Catholic,Female,Primary,Non-Indigenous,3589
Full-time students,Tasmania,Catholic,Female,Secondary,Indigenous,194
Full-time students,Tasmania,Catholic,Female,Secondary,Non-Indigenous,3468
Full-time students,Tasmania,Catholic,Male,Primary,Indigenous,294
Full-time students,Tasmania,Catholic,Male,Primary,Non-Indigenous,3557
Full-time students,Tasmania,Catholic,Male,Secondary,Indigenous,212
Full-time students,Tasmania,Catholic,Male,Secondary,Non-Indigenous,3281
Full-time students,Tasmania,Government,Female,Primary,Indigenous,1741
Full-time students,Tasmania,Government,Female,Primary,Non-Indigenous,14625
Full-time students,Tasmania,Government,Female,Secondary,Indigenous,1163
Full-time students,Tasmania,Government,Female,Secondary,Non-Indigenous,9992
Full-time students,Tasmania,Government,Male,Primary,Indigenous,1776
Full-time students,Tasmania,Government,Male,Primary,Non-Indigenous,15472
Full-time students,Tasmania,Government,Male,Secondary,Indigenous,1204
Full-time students,Tasmania,Government,Male,Secondary,Non-Indigenous,10510
Full-time students,Tasmania,Independent,Female,Primary,Indigenous,108
Full-time students,Tasmania,Independent,Female,Primary,Non-Indigenous,1970
Full-time students,Tasmania,Independent,Female,Secondary,Indigenous,83
Full-time students,Tasmania,Independent,Female,Secondary,Non-Indigenous,2397
Full-time students,Tasmania,Independent,Male,Primary,Indigenous,106
Full-time students,Tasmania,Independent,Male,Primary,Non-Indigenous,2140
Full-time students,Tasmania,Independent,Male,Secondary,Indigenous,73
Full-time students,Tasmania,Independent,Male,Secondary,Non-Indigenous,2492
Full-time students,Victoria,Catholic,Female,Primary,Indigenous,521
Full-time students,Victoria,Catholic,Female,Primary,Non-Indigenous,54977
Full-time students,Victoria,Catholic,Female,Secondary,Indigenous,392
Full-time students,Victoria,Catholic,Female,Secondary,Non-Indigenous,48426
Full-time students,Victoria,Catholic,Male,Primary,Indigenous,462
Full-time students,Victoria,Catholic,Male,Primary,Non-Indigenous,56586
Full-time students,Victoria,Catholic,Male,Secondary,Indigenous,394
Full-time students,Victoria,Catholic,Male,Secondary,Non-Indigenous,46882
Full-time students,Victoria,Government,Female,Primary,Indigenous,4082
Full-time students,Victoria,Government,Female,Primary,Non-Indigenous,178653
Full-time students,Victoria,Government,Female,Secondary,Indigenous,2581
Full-time students,Victoria,Government,Female,Secondary,Non-Indigenous,111740
Full-time students,Victoria,Government,Male,Primary,Indigenous,4298
Full-time students,Victoria,Government,Male,Primary,Non-Indigenous,193583
Full-time students,Victoria,Government,Male,Secondary,Indigenous,2563
Full-time students,Victoria,Government,Male,Secondary,Non-Indigenous,120426
Full-time students,Victoria,Independent,Female,Primary,Indigenous,105
Full-time students,Victoria,Independent,Female,Primary,Non-Indigenous,30655
Full-time students,Victoria,Independent,Female,Secondary,Indigenous,378
Full-time students,Victoria,Independent,Female,Secondary,Non-Indigenous,41864
Full-time students,Victoria,Independent,Male,Primary,Indigenous,103
Full-time students,Victoria,Independent,Male,Primary,Non-Indigenous,29311
Full-time students,Victoria,Independent,Male,Secondary,Indigenous,253
Full-time students,Victoria,Independent,Male,Secondary,Non-Indigenous,40584
Full-time students,Western Australia,Catholic,Female,Primary,Indigenous,676
Full-time students,Western Australia,Catholic,Female,Primary,Non-Indigenous,17688
Full-time students,Western Australia,Catholic,Female,Secondary,Indigenous,695
Full-time students,Western Australia,Catholic,Female,Secondary,Non-Indigenous,16731
Full-time students,Western Australia,Catholic,Male,Primary,Indigenous,711
Full-time students,Western Australia,Catholic,Male,Primary,Non-Indigenous,17823
Full-time students,Western Australia,Catholic,Male,Secondary,Indigenous,574
Full-time students,Western Australia,Catholic,Male,Secondary,Non-Indigenous,16949
Full-time students,Western Australia,Government,Female,Primary,Indigenous,7275
Full-time students,Western Australia,Government,Female,Primary,Non-Indigenous,77446
Full-time students,Western Australia,Government,Female,Secondary,Indigenous,4020
Full-time students,Western Australia,Government,Female,Secondary,Non-Indigenous,46711
Full-time students,Western Australia,Government,Male,Primary,Indigenous,7598
Full-time students,Western Australia,Government,Male,Primary,Non-Indigenous,83256
Full-time students,Western Australia,Government,Male,Secondary,Indigenous,4121
Full-time students,Western Australia,Government,Male,Secondary,Non-Indigenous,50042
Full-time students,Western Australia,Independent,Female,Primary,Indigenous,286
Full-time students,Western Australia,Independent,Female,Primary,Non-Indigenous,13818
Full-time students,Western Australia,Independent,Female,Secondary,Indigenous,543
Full-time students,Western Australia,Independent,Female,Secondary,Non-Indigenous,18147
Full-time students,Western Australia,Independent,Male,Primary,Indigenous,278
Full-time students,Western Australia,Independent,Male,Primary,Non-Indigenous,13710
Full-time students,Western Australia,Independent,Male,Secondary,Indigenous,577
Full-time students,Western Australia,Independent,Male,Secondary,Non-Indigenous,17953
Part-time students,Australian Capital Territory,Catholic,Female,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Catholic,Female,Primary,Non-Indigenous,5
Part-time students,Australian Capital Territory,Catholic,Female,Secondary,Indigenous,0
