Full-time/part-time status,State/territory,School sector,Sex,School level,Indigenous status,Students
Full-time equivalent,New South Wales,Government,Male,Primary,Non-Indigenous,209532
Full-time equivalent,New South Wales,Government,Male,Secondary,Indigenous,8119.8
Full-time equivalent,New South Wales,Government,Male,Secondary,Non-Indigenous,146769.3
Full-time equivalent,New South Wales,Independent,Female,Primary,Indigenous,330
Full-time equivalent,New South Wales,Independent,Female,Primary,Non-Indigenous,30918.1
Full-time equivalent,New South Wales,Independent,Female,Secondary,Indigenous,428
Full-time equivalent,New South Wales,Independent,Female,Secondary,Non-Indigenous,35155.2
Full-time equivalent,New South Wales,Independent,Male,Primary,Indigenous,322
Full-time equivalent,New South Wales,Independent,Male,Primary,Non-Indigenous,32640.6
Full-time equivalent,New South Wales,Independent,Male,Secondary,Indigenous,316.4
Full-time equivalent,New South Wales,Independent,Male,Secondary,Non-Indigenous,36016.1
Full-time equivalent,Northern Territory,Catholic,Female,Primary,Indigenous,502
Full-time equivalent,Northern Territory,Catholic,Female,Primary,Non-Indigenous,937
Full-time equivalent,Northern Territory,Catholic,Female,Secondary,Indigenous,305
Full-time equivalent,Northern Territory,Catholic,Female,Secondary,Non-Indigenous,632
Full-time equivalent,Northern Territory,Catholic,Male,Primary,Indigenous,474
Full-time equivalent,Northern Territory,Catholic,Male,Primary,Non-Indigenous,908
Full-time equivalent,Northern Territory,Catholic,Male,Secondary,Indigenous,284
Full-time equivalent,Northern Territory,Catholic,Male,Secondary,Non-Indigenous,697
Full-time equivalent,Northern Territory,Government,Female,Primary,Indigenous,4080.3
Full-time equivalent,Northern Territory,Government,Female,Primary,Non-Indigenous,4704
Full-time equivalent,Northern Territory,Government,Female,Secondary,Indigenous,1921.6
Full-time equivalent,Northern Territory,Government,Female,Secondary,Non-Indigenous,3136.4
Full-time equivalent,Northern Territory,Government,Male,Primary,Indigenous,4371
Full-time equivalent,Northern Territory,Government,Male,Primary,Non-Indigenous,5030
Full-time equivalent,Northern Territory,Government,Male,Secondary,Indigenous,2010.1
Full-time equivalent,Northern Territory,Government,Male,Secondary,Non-Indigenous,3359.8
Full-time equivalent,Northern Territory,Independent,Female,Primary,Indigenous,162
Full-time equivalent,Northern Territory,Independent,Female,Primary,Non-Indigenous,939
Full-time equivalent,Northern Territory,Independent,Female,Secondary,Indigenous,507.7
Full-time equivalent,Northern Territory,Independent,Female,Secondary,Non-Indigenous,1024.7
Full-time equivalent,Northern Territory,Independent,Male,Primary,Indigenous,177
Full-time equivalent,Northern Territory,Independent,Male,Primary,Non-Indigenous,957
Full-time equivalent,Northern Territory,Independent,Male,Secondary,Indigenous,489.5
Full-time equivalent,Northern Territory,Independent,Male,Secondary,Non-Indigenous,1023.7
Full-time equivalent,Queensland,Catholic,Female,Primary,Indigenous,991
Full-time equivalent,Queensland,Catholic,Female,Primary,Non-Indigenous,35788.7
Full-time equivalent,Queensland,Catholic,Female,Secondary,Indigenous,877
Full-time equivalent,Queensland,Catholic,Female,Secondary,Non-Indigenous,25781.3
Full-time equivalent,Queensland,Catholic,Male,Primary,Indigenous,1048
Full-time equivalent,Queensland,Catholic,Male,Primary,Non-Indigenous,37736.2
Full-time equivalent,Queensland,Catholic,Male,Secondary,Indigenous,952
Full-time equivalent,Queensland,Catholic,Male,Secondary,Non-Indigenous,25076.8
Full-time equivalent,Queensland,Government,Female,Primary,Indigenous,13142.3
Full-time equivalent,Queensland,Government,Female,Primary,Non-Indigenous,137335.9
Full-time equivalent,Queensland,Government,Female,Secondary,Indigenous,6267.8
Full-time equivalent,Queensland,Government,Female,Secondary,Non-Indigenous,79522.4
Full-time equivalent,Queensland,Government,Male,Primary,Indigenous,13678.3
Full-time equivalent,Queensland,Government,Male,Primary,Non-Indigenous,147226.6
Full-time equivalent,Queensland,Government,Male,Secondary,Indigenous,6474.2
Full-time equivalent,Queensland,Government,Male,Secondary,Non-Indigenous,83155.7
Full-time equivalent,Queensland,Independent,Female,Primary,Indigenous,599
Full-time equivalent,Queensland,Independent,Female,Primary,Non-Indigenous,25649.3
Full-time equivalent,Queensland,Independent,Female,Secondary,Indigenous,927
Full-time equivalent,Queensland,Independent,Female,Secondary,Non-Indigenous,25728.5
Full-time equivalent,Queensland,Independent,Male,Primary,Indigenous,574
Full-time equivalent,Queensland,Independent,Male,Primary,Non-Indigenous,25903.2
Full-time equivalent,Queensland,Independent,Male,Secondary,Indigenous,787
Full-time equivalent,Queensland,Independent,Male,Secondary,Non-Indigenous,25149.6
Full-time equivalent,South Australia,Catholic,Female,Primary,Indigenous,138
Full-time equivalent,South Australia,Catholic,Female,Primary,Non-Indigenous,13872
Full-time equivalent,South Australia,Catholic,Female,Secondary,Indigenous,92
Full-time equivalent,South Australia,Catholic,Female,Secondary,Non-Indigenous,9791
Full-time equivalent,South Australia,Catholic,Male,Primary,Indigenous,152
Full-time equivalent,South Australia,Catholic,Male,Primary,Non-Indigenous,13923.1
Full-time equivalent,South Australia,Catholic,Male,Secondary,Indigenous,113
Full-time equivalent,South Australia,Catholic,Male,Secondary,Non-Indigenous,9187.7
Full-time equivalent,South Australia,Government,Female,Primary,Indigenous,2661
Full-time equivalent,South Australia,Government,Female,Primary,Non-Indigenous,47425.2
Full-time equivalent,South Australia,Government,Female,Secondary,Indigenous,1313
Full-time equivalent,South Australia,Government,Female,Secondary,Non-Indigenous,28872.6
Full-time equivalent,South Australia,Government,Male,Primary,Indigenous,2730
Full-time equivalent,South Australia,Government,Male,Primary,Non-Indigenous,51299.4
Full-time equivalent,South Australia,Government,Male,Secondary,Indigenous,1333.5
Full-time equivalent,South Australia,Government,Male,Secondary,Non-Indigenous,29928.2
Full-time equivalent,South Australia,Independent,Female,Primary,Indigenous,173
Full-time equivalent,South Australia,Independent,Female,Primary,Non-Indigenous,11856.9
Full-time equivalent,South Australia,Independent,Female,Secondary,Indigenous,101
Full-time equivalent,South Australia,Independent,Female,Secondary,Non-Indigenous,9943.4
Full-time equivalent,South Australia,Independent,Male,Primary,Indigenous,160
Full-time equivalent,South Australia,Independent,Male,Primary,Non-Indigenous,11801.4
Full-time equivalent,South Australia,Independent,Male,Secondary,Indigenous,97.5
Full-time equivalent,South Australia,Independent,Male,Secondary,Non-Indigenous,9823.5
Full-time equivalent,Tasmania,Catholic,Female,Primary,Indigenous,160
Full-time equivalent,Tasmania,Catholic,Female,Primary,Non-Indigenous,3538
Full-time equivalent,Tasmania,Catholic,Female,Secondary,Indigenous,129
Full-time equivalent,Tasmania,Catholic,Female,Secondary,Non-Indigenous,3429
Full-time equivalent,Tasmania,Catholic,Male,Primary,Indigenous,149
Full-time equivalent,Tasmania,Catholic,Male,Primary,Non-Indigenous,3544.9
Full-time equivalent,Tasmania,Catholic,Male,Secondary,Indigenous,108
Full-time equivalent,Tasmania,Catholic,Male,Secondary,Non-Indigenous,3114.1
Full-time equivalent,Tasmania,Government,Female,Primary,Indigenous,1271.9
Full-time equivalent,Tasmania,Government,Female,Primary,Non-Indigenous,14590.6
Full-time equivalent,Tasmania,Government,Female,Secondary,Indigenous,1069.8
Full-time equivalent,Tasmania,Government,Female,Secondary,Non-Indigenous,11675.3
Full-time equivalent,Tasmania,Government,Male,Primary,Indigenous,1397.2
Full-time equivalent,Tasmania,Government,Male,Primary,Non-Indigenous,15671.4
Full-time equivalent,Tasmania,Government,Male,Secondary,Indigenous,1061.2
Full-time equivalent,Tasmania,Government,Male,Secondary,Non-Indigenous,11922.5
Full-time equivalent,Tasmania,Independent,Female,Primary,Indigenous,34.9
Full-time equivalent,Tasmania,Independent,Female,Primary,Non-Indigenous,1884.7
Full-time equivalent,Tasmania,Independent,Female,Secondary,Indigenous,56
Full-time equivalent,Tasmania,Independent,Female,Secondary,Non-Indigenous,2554.3
Full-time equivalent,Tasmania,Independent,Male,Primary,Indigenous,48
Full-time equivalent,Tasmania,Independent,Male,Primary,Non-Indigenous,1890.4
Full-time equivalent,Tasmania,Independent,Male,Secondary,Indigenous,37
Full-time equivalent,Tasmania,Independent,Male,Secondary,Non-Indigenous,2755.5
Full-time equivalent,Victoria,Catholic,Female,Primary,Indigenous,223
Full-time equivalent,Victoria,Catholic,Female,Primary,Non-Indigenous,49452.4
Full-time equivalent,Victoria,Catholic,Female,Secondary,Indigenous,165
Full-time equivalent,Victoria,Catholic,Female,Secondary,Non-Indigenous,44947.7
Full-time equivalent,Victoria,Catholic,Male,Primary,Indigenous,193
Full-time equivalent,Victoria,Catholic,Male,Primary,Non-Indigenous,50624.4
Full-time equivalent,Victoria,Catholic,Male,Secondary,Indigenous,191.1
Full-time equivalent,Victoria,Catholic,Male,Secondary,Non-Indigenous,42170.4
Full-time equivalent,Victoria,Government,Female,Primary,Indigenous,2519.8
Full-time equivalent,Victoria,Government,Female,Primary,Non-Indigenous,147708.8
Full-time equivalent,Victoria,Government,Female,Secondary,Indigenous,1591.6
Full-time equivalent,Victoria,Government,Female,Secondary,Non-Indigenous,108254.1
Full-time equivalent,Victoria,Government,Male,Primary,Indigenous,2520.3
Full-time equivalent,Victoria,Government,Male,Primary,Non-Indigenous,159614
Full-time equivalent,Victoria,Government,Male,Secondary,Indigenous,1524.7
Full-time equivalent,Victoria,Government,Male,Secondary,Non-Indigenous,114951.4
Full-time equivalent,Victoria,Independent,Female,Primary,Indigenous,50.7
Full-time equivalent,Victoria,Independent,Female,Primary,Non-Indigenous,23363.6
Full-time equivalent,Victoria,Independent,Female,Secondary,Indigenous,103
Full-time equivalent,Victoria,Independent,Female,Secondary,Non-Indigenous,37167.4
Full-time equivalent,Victoria,Independent,Male,Primary,Indigenous,47
Full-time equivalent,Victoria,Independent,Male,Primary,Non-Indigenous,22467.7
Full-time equivalent,Victoria,Independent,Male,Secondary,Indigenous,114
Full-time equivalent,Victoria,Independent,Male,Secondary,Non-Indigenous,35969.7
Full-time equivalent,Western Australia,Catholic,Female,Primary,Indigenous,762.3
Full-time equivalent,Western Australia,Catholic,Female,Primary,Non-Indigenous,17739.6
Full-time equivalent,Western Australia,Catholic,Female,Secondary,Indigenous,372
Full-time equivalent,Western Australia,Catholic,Female,Secondary,Non-Indigenous,14040
Full-time equivalent,Western Australia,Catholic,Male,Primary,Indigenous,724.5
Full-time equivalent,Western Australia,Catholic,Male,Primary,Non-Indigenous,18015.2
Full-time equivalent,Western Australia,Catholic,Male,Secondary,Indigenous,368
Full-time equivalent,Western Australia,Catholic,Male,Secondary,Non-Indigenous,13369
Full-time equivalent,Western Australia,Government,Female,Primary,Indigenous,6341
Full-time equivalent,Western Australia,Government,Female,Primary,Non-Indigenous,66729
Full-time equivalent,Western Australia,Government,Female,Secondary,Indigenous,2957.2
Full-time equivalent,Western Australia,Government,Female,Secondary,Non-Indigenous,36330.8
Full-time equivalent,Western Australia,Government,Male,Primary,Indigenous,6708
Full-time equivalent,Western Australia,Government,Male,Primary,Non-Indigenous,72487
Full-time equivalent,Western Australia,Government,Male,Secondary,Indigenous,3237.8
Full-time equivalent,Western Australia,Government,Male,Secondary,Non-Indigenous,39149.8
Full-time equivalent,Western Australia,Independent,Female,Primary,Indigenous,350
Full-time equivalent,Western Australia,Independent,Female,Primary,Non-Indigenous,13300.5
Full-time equivalent,Western Australia,Independent,Female,Secondary,Indigenous,327
Full-time equivalent,Western Australia,Independent,Female,Secondary,Non-Indigenous,14751
Full-time equivalent,Western Australia,Independent,Male,Primary,Indigenous,338
Full-time equivalent,Western Australia,Independent,Male,Primary,Non-Indigenous,13353.8
Full-time equivalent,Western Australia,Independent,Male,Secondary,Indigenous,337
Full-time equivalent,Western Australia,Independent,Male,Secondary,Non-Indigenous,14431
Full-time students,Australian Capital Territory,Catholic,Female,Primary,Indigenous,57
Full-time students,Australian Capital Territory,Catholic,Female,Primary,Non-Indigenous,4194
Full-time students,Australian Capital Territory,Catholic,Female,Secondary,Indigenous,50
Full-time students,Australian Capital Territory,Catholic,Female,Secondary,Non-Indigenous,4136
Full-time students,Australian Capital Territory,Catholic,Male,Primary,Indigenous,49
Full-time students,Australian Capital Territory,Catholic,Male,Primary,Non-Indigenous,4515
Full-time students,Australian Capital Territory,Catholic,Male,Secondary,Indigenous,53
Full-time students,Australian Capital Territory,Catholic,Male,Secondary,Non-Indigenous,4262
Full-time students,Australian Capital Territory,Government,Female,Primary,Indigenous,316
Full-time students,Australian Capital Territory,Government,Female,Primary,Non-Indigenous,8948
Full-time students,Australian Capital Territory,Government,Female,Secondary,Indigenous,163
Full-time students,Australian Capital Territory,Government,Female,Secondary,Non-Indigenous,7385
Full-time students,Australian Capital Territory,Government,Male,Primary,Indigenous,337
Full-time students,Australian Capital Territory,Government,Male,Primary,Non-Indigenous,9242
Full-time students,Australian Capital Territory,Government,Male,Secondary,Indigenous,213
Full-time students,Australian Capital Territory,Government,Male,Secondary,Non-Indigenous,7718
Full-time students,Australian Capital Territory,Independent,Female,Primary,Indigenous,11
Full-time students,Australian Capital Territory,Independent,Female,Primary,Non-Indigenous,1801
Full-time students,Australian Capital Territory,Independent,Female,Secondary,Indigenous,12
Full-time students,Australian Capital Territory,Independent,Female,Secondary,Non-Indigenous,2307
Full-time students,Australian Capital Territory,Independent,Male,Primary,Indigenous,10
Full-time students,Australian Capital Territory,Independent,Male,Primary,Non-Indigenous,1751
Full-time students,Australian Capital Territory,Independent,Male,Secondary,Indigenous,13
Full-time students,Australian Capital Territory,Independent,Male,Secondary,Non-Indigenous,2256
Full-time students,New South Wales,Catholic,Female,Primary,Indigenous,1382
Full-time students,New South Wales,Catholic,Female,Primary,Non-Indigenous,59648
Full-time students,New South Wales,Catholic,Female,Secondary,Indigenous,947
Full-time students,New South Wales,Catholic,Female,Secondary,Non-Indigenous,56887
Full-time students,New South Wales,Catholic,Male,Primary,Indigenous,1321
Full-time students,New South Wales,Catholic,Male,Primary,Non-Indigenous,61423
Full-time students,New South Wales,Catholic,Male,Secondary,Indigenous,927
Full-time students,New South Wales,Catholic,Male,Secondary,Non-Indigenous,56817
Full-time students,New South Wales,Government,Female,Primary,Indigenous,11834
Full-time students,New South Wales,Government,Female,Primary,Non-Indigenous,196665
Full-time students,New South Wales,Government,Female,Secondary,Indigenous,7830
Full-time students,New South Wales,Government,Female,Secondary,Non-Indigenous,142563
Full-time students,New South Wales,Government,Male,Primary,Indigenous,12786
Full-time students,New South Wales,Government,Male,Primary,Non-Indigenous,209532
Full-time students,New South Wales,Government,Male,Secondary,Indigenous,8099
Full-time students,New South Wales,Government,Male,Secondary,Non-Indigenous,146383
Full-time students,New South Wales,Independent,Female,Primary,Indigenous,330
Full-time students,New South Wales,Independent,Female,Primary,Non-Indigenous,30889
Full-time students,New South Wales,Independent,Female,Secondary,Indigenous,399
Full-time students,New South Wales,Independent,Female,Secondary,Non-Indigenous,35087
Full-time students,New South Wales,Independent,Male,Primary,Indigenous,322
Full-time students,New South Wales,Independent,Male,Primary,Non-Indigenous,32617
Full-time students,New South Wales,Independent,Male,Secondary,Indigenous,298
Full-time students,New South Wales,Independent,Male,Secondary,Non-Indigenous,35953
Full-time students,Northern Territory,Catholic,Female,Primary,Indigenous,502
Full-time students,Northern Territory,Catholic,Female,Primary,Non-Indigenous,937
Full-time students,Northern Territory,Catholic,Female,Secondary,Indigenous,305
Full-time students,Northern Territory,Catholic,Female,Secondary,Non-Indigenous,632
Full-time students,Northern Territory,Catholic,Male,Primary,Indigenous,474
Full-time students,Northern Territory,Catholic,Male,Primary,Non-Indigenous,908
Full-time students,Northern Territory,Catholic,Male,Secondary,Indigenous,284
Full-time students,Northern Territory,Catholic,Male,Secondary,Non-Indigenous,697
Full-time students,Northern Territory,Government,Female,Primary,Indigenous,4076
Full-time students,Northern Territory,Government,Female,Primary,Non-Indigenous,4704
Full-time students,Northern Territory,Government,Female,Secondary,Indigenous,1893
Full-time students,Northern Territory,Government,Female,Secondary,Non-Indigenous,3113
Full-time students,Northern Territory,Government,Male,Primary,Indigenous,4371
Full-time students,Northern Territory,Government,Male,Primary,Non-Indigenous,5022
Full-time students,Northern Territory,Government,Male,Secondary,Indigenous,1980
Full-time students,Northern Territory,Government,Male,Secondary,Non-Indigenous,3332
Full-time students,Northern Territory,Independent,Female,Primary,Indigenous,162
Full-time students,Northern Territory,Independent,Female,Primary,Non-Indigenous,939
Full-time students,Northern Territory,Independent,Female,Secondary,Indigenous,506
Full-time students,Northern Territory,Independent,Female,Secondary,Non-Indigenous,1020
Full-time students,Northern Territory,Independent,Male,Primary,Indigenous,177
Full-time students,Northern Territory,Independent,Male,Primary,Non-Indigenous,957
Full-time students,Northern Territory,Independent,Male,Secondary,Indigenous,486
Full-time students,Northern Territory,Independent,Male,Secondary,Non-Indigenous,1012
Full-time students,Queensland,Catholic,Female,Primary,Indigenous,991
Full-time students,Queensland,Catholic,Female,Primary,Non-Indigenous,35782
Full-time students,Queensland,Catholic,Female,Secondary,Indigenous,877
Full-time students,Queensland,Catholic,Female,Secondary,Non-Indigenous,25742
Full-time students,Queensland,Catholic,Male,Primary,Indigenous,1048
Full-time students,Queensland,Catholic,Male,Primary,Non-Indigenous,37718
Full-time students,Queensland,Catholic,Male,Secondary,Indigenous,950
Full-time students,Queensland,Catholic,Male,Secondary,Non-Indigenous,25062
Full-time students,Queensland,Government,Female,Primary,Indigenous,13096
Full-time students,Queensland,Government,Female,Primary,Non-Indigenous,137076
Full-time students,Queensland,Government,Female,Secondary,Indigenous,6239
Full-time students,Queensland,Government,Female,Secondary,Non-Indigenous,78964
Full-time students,Queensland,Government,Male,Primary,Indigenous,13589
Full-time students,Queensland,Government,Male,Primary,Non-Indigenous,146566
Full-time students,Queensland,Government,Male,Secondary,Indigenous,6433
Full-time students,Queensland,Government,Male,Secondary,Non-Indigenous,82652
Full-time students,Queensland,Independent,Female,Primary,Indigenous,599
Full-time students,Queensland,Independent,Female,Primary,Non-Indigenous,25637
Full-time students,Queensland,Independent,Female,Secondary,Indigenous,927
Full-time students,Queensland,Independent,Female,Secondary,Non-Indigenous,25703
Full-time students,Queensland,Independent,Male,Primary,Indigenous,574
Full-time students,Queensland,Independent,Male,Primary,Non-Indigenous,25855
Full-time students,Queensland,Independent,Male,Secondary,Indigenous,787
Full-time students,Queensland,Independent,Male,Secondary,Non-Indigenous,25121
Full-time students,South Australia,Catholic,Female,Primary,Indigenous,138
Full-time students,South Australia,Catholic,Female,Primary,Non-Indigenous,13872
Full-time students,South Australia,Catholic,Female,Secondary,Indigenous,92
Full-time students,South Australia,Catholic,Female,Secondary,Non-Indigenous,9721
Full-time students,South Australia,Catholic,Male,Primary,Indigenous,152
Full-time students,South Australia,Catholic,Male,Primary,Non-Indigenous,13919
Full-time students,South Australia,Catholic,Male,Secondary,Indigenous,113
Full-time students,South Australia,Catholic,Male,Secondary,Non-Indigenous,9130
Full-time students,South Australia,Government,Female,Primary,Indigenous,2661
Full-time students,South Australia,Government,Female,Primary,Non-Indigenous,47423
Full-time students,South Australia,Government,Female,Secondary,Indigenous,1279
Full-time students,South Australia,Government,Female,Secondary,Non-Indigenous,27207
Full-time students,South Australia,Government,Male,Primary,Indigenous,2730
Full-time students,South Australia,Government,Male,Primary,Non-Indigenous,51292
Full-time students,South Australia,Government,Male,Secondary,Indigenous,1309
Full-time students,South Australia,Government,Male,Secondary,Non-Indigenous,28806
Full-time students,South Australia,Independent,Female,Primary,Indigenous,173
Full-time students,South Australia,Independent,Female,Primary,Non-Indigenous,11731
Full-time students,South Australia,Independent,Female,Secondary,Indigenous,101
Full-time students,South Australia,Independent,Female,Secondary,Non-Indigenous,9874
Full-time students,South Australia,Independent,Male,Primary,Indigenous,160
Full-time students,South Australia,Independent,Male,Primary,Non-Indigenous,11685
Full-time students,South Australia,Independent,Male,Secondary,Indigenous,95
Full-time students,South Australia,Independent,Male,Secondary,Non-Indigenous,9765
Full-time students,Tasmania,Catholic,Female,Primary,Indigenous,160
Full-time students,Tasmania,Catholic,Female,Primary,Non-Indigenous,3538
Full-time students,Tasmania,Catholic,Female,Secondary,Indigenous,129
Full-time students,Tasmania,Catholic,Female,Secondary,Non-Indigenous,3429
Full-time students,Tasmania,Catholic,Male,Primary,Indigenous,149
Full-time students,Tasmania,Catholic,Male,Primary,Non-Indigenous,3543
Full-time students,Tasmania,Catholic,Male,Secondary,Indigenous,108
Full-time students,Tasmania,Catholic,Male,Secondary,Non-Indigenous,3112
Full-time students,Tasmania,Government,Female,Primary,Indigenous,1271
Full-time students,Tasmania,Government,Female,Primary,Non-Indigenous,14589
Full-time students,Tasmania,Government,Female,Secondary,Indigenous,1016
Full-time students,Tasmania,Government,Female,Secondary,Non-Indigenous,11047
Full-time students,Tasmania,Government,Male,Primary,Indigenous,1396
Full-time students,Tasmania,Government,Male,Primary,Non-Indigenous,15667
Full-time students,Tasmania,Government,Male,Secondary,Indigenous,1015
Full-time students,Tasmania,Government,Male,Secondary,Non-Indigenous,11503
Full-time students,Tasmania,Independent,Female,Primary,Indigenous,34
Full-time students,Tasmania,Independent,Female,Primary,Non-Indigenous,1881
Full-time students,Tasmania,Independent,Female,Secondary,Indigenous,56
Full-time students,Tasmania,Independent,Female,Secondary,Non-Indigenous,2551
Full-time students,Tasmania,Independent,Male,Primary,Indigenous,48
Full-time students,Tasmania,Independent,Male,Primary,Non-Indigenous,1881
Full-time students,Tasmania,Independent,Male,Secondary,Indigenous,37
Full-time students,Tasmania,Independent,Male,Secondary,Non-Indigenous,2747
Full-time students,Victoria,Catholic,Female,Primary,Indigenous,223
Full-time students,Victoria,Catholic,Female,Primary,Non-Indigenous,49440
Full-time students,Victoria,Catholic,Female,Secondary,Indigenous,165
Full-time students,Victoria,Catholic,Female,Secondary,Non-Indigenous,44928
Full-time students,Victoria,Catholic,Male,Primary,Indigenous,193
Full-time students,Victoria,Catholic,Male,Primary,Non-Indigenous,50559
Full-time students,Victoria,Catholic,Male,Secondary,Indigenous,190
Full-time students,Victoria,Catholic,Male,Secondary,Non-Indigenous,42136
Full-time students,Victoria,Government,Female,Primary,Indigenous,2518
Full-time students,Victoria,Government,Female,Primary,Non-Indigenous,147641
Full-time students,Victoria,Government,Female,Secondary,Indigenous,1586
Full-time students,Victoria,Government,Female,Secondary,Non-Indigenous,107491
Full-time students,Victoria,Government,Male,Primary,Indigenous,2517
Full-time students,Victoria,Government,Male,Primary,Non-Indigenous,159468
Full-time students,Victoria,Government,Male,Secondary,Indigenous,1516
Full-time students,Victoria,Government,Male,Secondary,Non-Indigenous,114339
Full-time students,Victoria,Independent,Female,Primary,Indigenous,49
Full-time students,Victoria,Independent,Female,Primary,Non-Indigenous,23319
Full-time students,Victoria,Independent,Female,Secondary,Indigenous,103
Full-time students,Victoria,Independent,Female,Secondary,Non-Indigenous,37150
Full-time students,Victoria,Independent,Male,Primary,Indigenous,47
Full-time students,Victoria,Independent,Male,Primary,Non-Indigenous,22428
Full-time students,Victoria,Independent,Male,Secondary,Indigenous,114
Full-time students,Victoria,Independent,Male,Secondary,Non-Indigenous,35949
Full-time students,Western Australia,Catholic,Female,Primary,Indigenous,759
Full-time students,Western Australia,Catholic,Female,Primary,Non-Indigenous,17738
Full-time students,Western Australia,Catholic,Female,Secondary,Indigenous,372
Full-time students,Western Australia,Catholic,Female,Secondary,Non-Indigenous,14040
Full-time students,Western Australia,Catholic,Male,Primary,Indigenous,723
Full-time students,Western Australia,Catholic,Male,Primary,Non-Indigenous,18011
Full-time students,Western Australia,Catholic,Male,Secondary,Indigenous,368
Full-time students,Western Australia,Catholic,Male,Secondary,Non-Indigenous,13369
Full-time students,Western Australia,Government,Female,Primary,Indigenous,6341
Full-time students,Western Australia,Government,Female,Primary,Non-Indigenous,66729
Full-time students,Western Australia,Government,Female,Secondary,Indigenous,2949
Full-time students,Western Australia,Government,Female,Secondary,Non-Indigenous,36112
Full-time students,Western Australia,Government,Male,Primary,Indigenous,6708
Full-time students,Western Australia,Government,Male,Primary,Non-Indigenous,72487
Full-time students,Western Australia,Government,Male,Secondary,Indigenous,3233
Full-time students,Western Australia,Government,Male,Secondary,Non-Indigenous,38940
Full-time students,Western Australia,Independent,Female,Primary,Indigenous,350
Full-time students,Western Australia,Independent,Female,Primary,Non-Indigenous,13194
Full-time students,Western Australia,Independent,Female,Secondary,Indigenous,327
Full-time students,Western Australia,Independent,Female,Secondary,Non-Indigenous,14750
Full-time students,Western Australia,Independent,Male,Primary,Indigenous,338
Full-time students,Western Australia,Independent,Male,Primary,Non-Indigenous,13249
Full-time students,Western Australia,Independent,Male,Secondary,Indigenous,337
Full-time students,Western Australia,Independent,Male,Secondary,Non-Indigenous,14430
Part-time students,Australian Capital Territory,Catholic,Female,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Catholic,Female,Primary,Non-Indigenous,3
Part-time students,Australian Capital Territory,Catholic,Female,Secondary,Indigenous,0
